Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",176,PULMONARY EMBOLISM WITHOUT MCC,34,26860.382353,6806.7941176,4568.9705882
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,200,56525.83,11828.945,9543.315
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,94,40841.074468,7594.1276596,5809.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,13,42437.230769,5702.7692308,4046.3076923
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",180,RESPIRATORY NEOPLASMS WITH MCC,22,63778.409091,11947.181818,10583.545455
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",181,RESPIRATORY NEOPLASMS WITH CC,13,40050.076923,8262.5384615,6919.7692308
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",184,MAJOR CHEST TRAUMA WITH CC,13,31358.538462,7928.4615385,6151.0769231
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,63,47370.253968,9040.5396825,7527.0952381
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,51,39407.156863,8460.2745098,6391.8627451
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,51,27096.745098,6452.2941176,4656.3921569
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,108,44074.981481,9467.212963,8052.5092593
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,86,28157.22093,6502.9418605,4599.1627907
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,17,22973.176471,5601.6470588,3000.7058824
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",196,INTERSTITIAL LUNG DISEASE WITH MCC,17,63114.352941,13559.882353,11958.176471
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",200,PNEUMOTHORAX WITH CC,22,41607.454545,10587.772727,5233.4545455
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,33,26282.787879,7787.7575758,5496.2424242
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,20,51614.55,12932.6,11342.5
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,16,27681.375,6993.25,5882.875
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,19,186112.63158,45887.473684,39833.157895
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,30,78878.133333,18303.266667,15156.966667
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,25,428527.4,64981.24,62629.6
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,29,277067.96552,44788.793103,30396.275862
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,29,305220.75862,58965.137931,43469.103448
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,42,222893.90476,42135.857143,27417.047619
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,29,247464.51724,39464.172414,37852.689655
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,41,196546.80488,29722.731707,23408.219512
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,31,110775.03226,22725.193548,21140.903226
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,39,81090.282051,15771.512821,13905.461538
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,33,66409.818182,13699.242424,10929.393939
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT INTRALUMINAL DEVICE WITH MCC,12,108835.0,24899.833333,15074.416667
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,28,169322.42857,26782.0,24792.964286
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,22,103608.45455,16891.681818,15301.045455
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,13,93135.846154,12667.769231,9883.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,11,107530.18182,22057.0,20005.909091
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,37,263518.02703,41655.810811,40232.972973
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,109,212976.22018,32807.40367,30303.642202
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,19,224441.26316,30474.578947,22197.578947
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,35,235172.85714,42212.457143,34413.485714
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,27,145802.92593,22240.814815,17006.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,113,124180.02655,21549.814159,19237.504425
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",72,58876.055556,11511.638889,10013.736111
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",47,31178.148936,6917.1702128,4988.8085106
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",15,28062.533333,5858.4666667,3790.6
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",22,75870.590909,15299.318182,13309.363636
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",119,59428.193277,16218.151261,12959.705882
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",75,36451.48,8331.5733333,6418.96
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,389,40674.586118,9512.3007712,7930.7095116
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",292,HEART FAILURE AND SHOCK WITH CC,45,29280.822222,6590.9111111,4997.0222222
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",299,PERIPHERAL VASCULAR DISORDERS WITH MCC,23,48395.913043,11098.73913,10010.565217
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,19,26195.0,7890.7368421,6550.4210526
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",304,HYPERTENSION WITH MCC,18,67967.444444,10447.777778,8785.8333333
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,HYPERTENSION WITHOUT MCC,35,26141.085714,5976.2285714,4529.9714286
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,102,39319.166667,8851.7352941,7356.8235294
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,109,24635.816514,5938.2385321,4175.2293578
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,22,16435.136364,4834.8181818,2981.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,116,28489.534483,6669.6724138,5051.0948276
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,21,23233.714286,7263.7142857,4280.6190476
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,55,76418.672727,14999.236364,13318.036364
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,14,38470.5,8396.0714286,5469.3571429
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,66,110786.71212,20699.30303,17229.151515
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,140,71852.757143,15480.871429,10153.792857
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",14,127596.07143,17466.642857,15793.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",14,101675.42857,12359.142857,8330.7857143
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,41,176339.04878,32324.853659,27126.853659
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,52,101543.21154,16900.038462,14264.480769
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,56,90758.464286,12475.553571,9312.9285714
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",336,PERITONEAL ADHESIOLYSIS WITH CC,11,97420.090909,27549.363636,9280.6363636
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,13,70794.538462,12194.461538,6284.2307692
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,21,202744.04762,32813.666667,30977.428571
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,24,48714.666667,12068.958333,9727.2083333
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,40,31531.725,8201.15,5716.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,69,63958.449275,14381.623188,11672.623188
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,116,36701.784483,7697.8965517,5780.1206897
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",386,INFLAMMATORY BOWEL DISEASE WITH CC,11,29815.454545,7474.2727273,5929.9090909
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",388,GASTROINTESTINAL OBSTRUCTION WITH MCC,30,43161.466667,10690.433333,8714.7
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,43,24476.372093,6260.2325581,4271.0930233
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,19,20363.789474,5125.5789474,2833.8947368
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",48,44009.0625,10450.708333,7356.2916667
