Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,17.0,17.0,7492.21235294117,1234.13,983.28,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,26.0,26.0,17020.8311538461,2560.98923076923,2033.52538461538,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,57.0,58.0,29213.8031034486,5612.46741379311,4455.8374137931,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,171.0,175.0,53212.3925714276,11109.9196,9508.62817142859,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,29.0,29.0,20207.1386206896,2867.98,2285.05999999999,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,25.0,26.0,5981.11346153845,1280.33846153846,1004.2223076923,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,54.0,58.0,19065.2136206897,2527.69655172413,2003.66931034482,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,27.0,29.0,38098.9413793105,4422.03965517241,3510.82068965517,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,167.0,171.0,22398.4664327487,2502.93883040936,1744.01590643274,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,43.0,45.0,37670.4500000001,4407.47955555555,3492.44244444444,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,90.0,103.0,67881.2820388349,8206.45543689319,6723.48029126212,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,23.0,24.0,90910.7879166669,14135.6145833333,12592.8645833333,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5212,Level 2 Electrophysiologic Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,29.0,30.0,94088.9440000002,20151.0999999999,18551.0999999999,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,20.0,20.0,45892.0755000001,6742.768,5315.1045,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,36.0,36.0,60868.9061111114,8881.95555555555,7275.67777777777,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5224,Level 4 Pacemaker and Similar Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,132.0,146.0,10345.3675342466,1491.66993150684,1188.32109589041,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5303,Level 3 Upper GI Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,47.0,47.0,21492.6785106384,3047.16042553191,2427.80361702127,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,90.0,90.0,24115.0434444448,4387.03088888889,3470.42122222222,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,22.0,22.0,36261.6086363637,7537.67363636364,5948.66363636363,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5372,Level 2 Urology and Related Services,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,54.0,55.0,15517.9445454546,1595.83581818181,1268.20854545454,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,52.0,55.0,22452.8765454547,2726.7329090909,2153.24727272727,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,42.0,45.0,19794.7631111112,3973.7151111111,3151.4951111111,0.0,0.0
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5416,Level 6 Gynecologic Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5627,Level 7 Radiation Therapy,,,,,,,
10006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,1,35630,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,185.0,188.0,15222.9704787234,2022.58872340426,1594.34249999999,0.0,0.0
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,12.0,12.0,3219.62333333333,1170.04,915.31,0.0,0.0
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5112,Level 2 Musculoskeletal Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5113,Level 3 Musculoskeletal Procedures,11.0,14.0,7837.31071428571,1954.66071428571,1557.36428571428,0.0,0.0
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5114,Level 4 Musculoskeletal Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5182,Level 2 Vascular Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5183,Level 3 Vascular Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5302,Level 2 Upper GI Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5313,Level 3 Lower GI Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5361,Level 1 Laparoscopy and Related Services,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5431,Level 1 Nerve Procedures,,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5491,Level 1 Intraocular Procedures,48.0,77.0,4223.75012987013,1804.75,1437.92999999999,0.0,0.0
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
10007,Mizell Memorial Hospital,702 N Main St,Opp,AL,1,36467,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",8011,Comprehensive Observation Services,77.0,82.0,7247.34756097561,2038.42670731707,1623.77073170731,0.0,0.0
10008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,1,36049,3.0,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,,,,,,,
10008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,1,36049,3.0,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,,,,,,,
10008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,1,36049,3.0,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,,,,,,,
10008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,1,36049,3.0,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
10008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,1,36049,3.0,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,29.0,34.0,10981.6685294117,1942.88470588235,1528.56470588235,0.0,0.0
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,20.0,20.0,17524.9655,1219.524,952.594,0.0,0.0
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,17.0,18.0,16088.7827777777,2262.34999999999,1802.52,0.0,0.0
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,11.0,13.0,17074.9461538461,1256.59846153846,987.331538461538,0.0,0.0
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,20.0,21.0,37673.2152380952,5792.96,4615.53,0.0,0.0
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,78.0,79.0,48594.7768354429,11040.1524050633,9440.15240506329,0.0,0.0
10011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,1,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
